automaton,device,traverser,evaluator,layout,reference_impl,x_size,y_size,steps,rounds,warmup_rounds,x_tile_size,y_tile_size,cuda_block_size_x,cuda_block_size_y,seed,word_size,temporal_steps,temporal_tile_size_y,average_time_ms,average_time_per_cell_ps,std_time_ms,rounds_had_same_checksums,checksum
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8176,252,1,1,0,0,32,16,42,64,6,16,1.951936,0.116100,0.000000,True,3126095-3126353-3127618-3130205-3127345-3123854-3130162-3128346-3122865-3128258-3127365-3126727-3129725-3127584-3128702-3128647
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8720,252,1,1,0,0,32,16,42,64,6,32,1.891453,0.112077,0.000000,True,3136925-3140622-3140611-3140787-3140437-3138098-3138992-3138877-3138051-3140150-3136871-3136654-3141923-3138482-3141112-3141792
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,252,1,1,0,0,32,16,42,64,6,32,1.619018,0.096487,0.000000,True,3118766-3121946-3121257-3123908-3120807-3118099-3123508-3122180-3117420-3122252-3121306-3121446-3124639-3119033-3123133-3121983
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8176,256,1,1,0,0,32,16,42,64,8,16,1.844993,0.108025,0.000000,True,3126009-3126378-3127546-3130064-3127480-3123794-3130222-3128457-3122763-3128242-3127382-3126740-3129818-3127551-3128693-3128712
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,16,42,64,8,32,2.160643,0.125797,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,16,42,64,8,32,1.531785,0.089862,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,,,,baseline,8192,8192,256,1,1,0,0,32,32,42,0,0,0,148.803570,8.661508,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,standard,standard,,8192,8192,256,1,1,0,0,32,32,42,0,0,0,186.511102,10.856375,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,bit_array,bit_array,,8192,8192,256,1,1,0,0,32,32,42,32,0,0,121.411974,7.067107,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,bit_planes,bit_planes,,8192,8192,256,1,1,0,0,32,32,42,32,0,0,5.807422,0.338036,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,8192,8192,256,1,1,0,0,32,32,42,32,0,0,5.944241,0.346000,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,32,2,32,3.784079,0.220316,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,32,42,32,2,32,3.860936,0.226502,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8700,256,1,1,0,0,32,32,42,32,2,64,5.348543,0.312691,0.000000,True,3129413-3132612-3132337-3134617-3132825-3130366-3131869-3131852-3131178-3133322-3128972-3128726-3135015-3132164-3135778-3133840
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8184,256,1,1,0,0,32,32,42,32,2,64,5.397568,0.315720,0.000000,True,3128268-3129977-3130386-3131726-3130655-3126792-3133351-3131590-3125686-3131316-3130513-3129793-3133798-3130175-3131917-3133004
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,32,4,32,2.505279,0.145862,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,32,42,32,4,32,2.320948,0.136159,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,32,4,64,3.514607,0.204627,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8184,256,1,1,0,0,32,32,42,32,4,64,3.422177,0.200174,0.000000,True,3128268-3129977-3130386-3131726-3130655-3126792-3133351-3131590-3125686-3131316-3130513-3129793-3133798-3130175-3131917-3133004
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8720,252,1,1,0,0,32,32,42,32,6,32,2.293026,0.135872,0.000000,True,3136925-3140622-3140611-3140787-3140437-3138098-3138992-3138877-3138051-3140150-3136871-3136654-3141923-3138482-3141112-3141792
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,252,1,1,0,0,32,32,42,32,6,64,3.034656,0.179488,0.000000,True,3143299-3146429-3145647-3146427-3146608-3144394-3145450-3144784-3143241-3145234-3142406-3143110-3147032-3144432-3147280-3146911
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,32,8,32,2.366878,0.137804,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,32,8,64,2.925800,0.170346,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,simple,bit_array,bit_array,,8192,8192,256,1,1,0,0,32,32,42,64,0,0,121.571196,7.076375,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,bit_planes,bit_planes,,8192,8192,256,1,1,0,0,32,32,42,64,0,0,3.499404,0.203692,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,8192,8192,256,1,1,0,0,32,32,42,64,0,0,3.630594,0.211328,0.000000,True,3146809-3150557-3147669-3143631-3146776-3142985-3148094-3143227-3143613-3150489-3142838-3142429-3142868-3148466-3145764-3148594
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,64,2,32,2.633094,0.153304,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,32,42,64,2,32,2.731725,0.160257,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,64,4,32,1.924994,0.112077,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,32,42,64,4,32,1.834497,0.107621,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8720,252,1,1,0,0,32,32,42,64,6,32,1.733754,0.102733,0.000000,True,3136925-3140622-3140611-3140787-3140437-3138098-3138992-3138877-3138051-3140150-3136871-3136654-3141923-3138482-3141112-3141792
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,252,1,1,0,0,32,32,42,64,6,32,2.061022,0.122829,0.000000,True,3118766-3121946-3121257-3123908-3120807-3118099-3123508-3122180-3117420-3122252-3121306-3121446-3124639-3119033-3123133-3121983
traffic,CUDA,temporal,bit_planes,bit_planes,,7680,8736,256,1,1,0,0,32,32,42,64,8,32,1.964685,0.114388,0.000000,True,3143256-3146444-3145621-3146437-3146670-3144508-3145487-3144771-3143180-3145180-3142384-3143149-3147176-3144318-3147318-3146785
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,8160,8160,256,1,1,0,0,32,32,42,64,8,32,1.949162,0.114348,0.000000,True,3118637-3122018-3121235-3123821-3120848-3117967-3123534-3122207-3117413-3122281-3121248-3121550-3124775-3118985-3123176-3121988
traffic,CUDA,,,,baseline,16384,16384,128,1,1,0,0,32,2,42,0,0,0,353.132063,10.277496,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,standard,standard,,16384,16384,128,1,1,0,0,32,2,42,0,0,0,353.164502,10.278440,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,bit_array,bit_array,,16384,16384,128,1,1,0,0,32,2,42,32,0,0,237.209778,6.903713,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,1,1,0,0,32,2,42,32,0,0,11.523236,0.335370,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,1,1,0,0,32,2,42,32,0,0,11.519671,0.335267,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,1,1,0,0,32,2,42,32,2,8,8.725201,0.253941,0.000000,True,12576825-12593059-12580271-12582562-12579435-12582434-12585836-12578464-12584937-12580316-12583378-12584544-12586089-12579272-12585421-12586453
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,2,8,7.749783,0.225662,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,2,16,7.575758,0.220594,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16408,128,1,1,0,0,32,2,42,32,2,16,7.270854,0.212129,0.000000,True,12546515-12561446-12551155-12551845-12548505-12551987-12553656-12548668-12555610-12551099-12554644-12552707-12553913-12548540-12553065-12555769
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16436,128,1,1,0,0,32,2,42,32,2,32,8.426726,0.245433,0.000000,True,12567563-12584184-12571296-12573596-12569978-12573299-12576054-12569531-12576678-12571359-12574322-12574774-12576173-12569957-12576551-12577147
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,2,32,8.684809,0.252888,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,2,64,13.023203,0.379215,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,1,1,0,0,32,2,42,32,2,64,13.575184,0.397027,0.000000,True,12516968-12531829-12520399-12520565-12517421-12522010-12522151-12517933-12524448-12518982-12523485-12521626-12523187-12517578-12524247-12526186
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,4,8,4.681516,0.136318,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,1,1,0,0,32,2,42,32,4,16,6.019958,0.175207,0.000000,True,12576825-12593059-12580271-12582562-12579435-12582434-12585836-12578464-12584937-12580316-12583378-12584544-12586089-12579272-12585421-12586453
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16408,128,1,1,0,0,32,2,42,32,4,16,4.723941,0.137822,0.000000,True,12546515-12561446-12551155-12551845-12548505-12551987-12553656-12548668-12555610-12551099-12554644-12552707-12553913-12548540-12553065-12555769
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,4,32,5.507316,0.160364,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,2,42,32,4,32,5.098933,0.148473,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16408,128,1,1,0,0,32,2,42,32,4,64,8.262054,0.241047,0.000000,True,12546515-12561446-12551155-12551845-12548505-12551987-12553656-12548668-12555610-12551099-12554644-12552707-12553913-12548540-12553065-12555769
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,1,1,0,0,32,2,42,32,4,64,8.145448,0.238226,0.000000,True,12516968-12531829-12520399-12520565-12517421-12522010-12522151-12517933-12524448-12518982-12523485-12521626-12523187-12517578-12524247-12526186
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,126,1,1,0,0,32,2,42,32,6,16,9.801242,0.289786,0.000000,True,12576832-12592976-12580279-12582674-12579437-12582500-12585883-12578511-12584973-12580218-12583400-12584472-12586067-12579363-12585342-12586369
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,126,1,1,0,0,32,2,42,32,6,32,5.003518,0.148007,0.000000,True,12570212-12586319-12574524-12576586-12573068-12576402-12579392-12572635-12579512-12574218-12577294-12577859-12579868-12573901-12579057-12580353
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16432,126,1,1,0,0,32,2,42,32,6,64,6.333775,0.187448,0.000000,True,12563953-12580638-12568781-12570752-12566723-12570096-12572793-12566516-12573911-12568397-12571529-12571399-12573629-12567362-12572837-12574138
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,1,1,0,0,32,2,42,32,8,32,5.277315,0.153592,0.000000,True,12576825-12593059-12580271-12582562-12579435-12582434-12585836-12578464-12584937-12580316-12583378-12584544-12586089-12579272-12585421-12586453
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16416,128,1,1,0,0,32,2,42,32,8,64,5.926855,0.172833,0.000000,True,12552662-12568846-12557445-12558353-12554652-12557891-12559974-12554729-12561820-12557082-12560470-12558856-12559994-12553886-12559077-12561496
traffic,CUDA,simple,bit_array,bit_array,,16384,16384,128,1,1,0,0,32,2,42,64,0,0,260.906315,7.593373,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,1,1,0,0,32,2,42,64,0,0,9.999463,0.291023,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,1,1,0,0,32,2,42,64,0,0,10.014556,0.291462,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17476,128,1,1,0,0,32,2,42,64,2,8,6.516143,0.189648,0.000000,True,12578955-12581625-12587589-12585678-12578782-12582561-12584424-12580458-12582264-12589191-12579068-12586834-12585694-12579196-12582575-12584402
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16416,128,1,1,0,0,32,2,42,64,2,8,6.149925,0.179338,0.000000,True,12552662-12568846-12557445-12558353-12554652-12557891-12559974-12554729-12561820-12557082-12560470-12558856-12559994-12553886-12559077-12561496
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,1,1,0,0,32,2,42,64,2,16,6.844695,0.199255,0.000000,True,12575560-12578811-12585107-12582490-12575744-12579689-12581391-12577841-12579608-12586354-12575856-12583804-12583286-12576138-12579634-12581849
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16352,128,1,1,0,0,32,2,42,64,2,16,6.508412,0.190535,0.000000,True,12504301-12518846-12507823-12507231-12504698-12509942-12510133-12506091-12512807-12506641-12511281-12508512-12511081-12505813-12512505-12515423
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,1,1,0,0,32,2,42,64,2,32,9.191131,0.267562,0.000000,True,12575560-12578811-12585107-12582490-12575744-12579689-12581391-12577841-12579608-12586354-12575856-12583804-12583286-12576138-12579634-12581849
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,1,1,0,0,32,2,42,64,2,32,8.410982,0.246715,0.000000,True,12480017-12493656-12484130-12483172-12479766-12486100-12485322-12481752-12488172-12481441-12487257-12483914-12486986-12481871-12487761-12490414
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16416,128,1,1,0,0,32,2,42,64,4,8,3.894838,0.113577,0.000000,True,12552662-12568846-12557445-12558353-12554652-12557891-12559974-12554729-12561820-12557082-12560470-12558856-12559994-12553886-12559077-12561496
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,1,1,0,0,32,2,42,64,4,16,4.802001,0.139791,0.000000,True,12575560-12578811-12585107-12582490-12575744-12579689-12581391-12577841-12579608-12586354-12575856-12583804-12583286-12576138-12579634-12581849
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16352,128,1,1,0,0,32,2,42,64,4,16,3.907978,0.114407,0.000000,True,12504301-12518846-12507823-12507231-12504698-12509942-12510133-12506091-12512807-12506641-12511281-12508512-12511081-12505813-12512505-12515423
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,1,1,0,0,32,2,42,64,4,32,5.835216,0.169869,0.000000,True,12575560-12578811-12585107-12582490-12575744-12579689-12581391-12577841-12579608-12586354-12575856-12583804-12583286-12576138-12579634-12581849
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,1,1,0,0,32,2,42,64,4,32,4.996868,0.146571,0.000000,True,12480017-12493656-12484130-12483172-12479766-12486100-12485322-12481752-12488172-12481441-12487257-12483914-12486986-12481871-12487761-12490414
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16416,126,1,1,0,0,32,2,42,64,6,8,3.040755,0.090079,0.000000,True,12552710-12568778-12557483-12558409-12554605-12557868-12560006-12554767-12561909-12557106-12560516-12558851-12559926-12553933-12558961-12561405
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17476,126,1,1,0,0,32,2,42,64,6,16,6.954021,0.205604,0.000000,True,12578924-12581549-12587621-12585687-12578792-12582536-12584433-12580512-12582294-12589141-12579040-12586768-12585697-12579308-12582607-12584387
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16352,126,1,1,0,0,32,2,42,64,6,16,3.021005,0.089844,0.000000,True,12504321-12518847-12507823-12507292-12504732-12509953-12510132-12506039-12512829-12506588-12511336-12508572-12511038-12505826-12512454-12515346
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17460,126,1,1,0,0,32,2,42,64,6,32,5.098713,0.150888,0.000000,True,12567346-12570370-12576242-12573314-12566912-12570978-12572566-12569732-12571908-12577475-12566340-12574191-12573624-12567531-12572137-12574410
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,126,1,1,0,0,32,2,42,64,6,32,3.819463,0.113813,0.000000,True,12480020-12493650-12484113-12483148-12479774-12486081-12485374-12481817-12488224-12481444-12487212-12483940-12486957-12481864-12487776-12490337
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16416,128,1,1,0,0,32,2,42,64,8,8,2.858718,0.083363,0.000000,True,12552662-12568846-12557445-12558353-12554652-12557891-12559974-12554729-12561820-12557082-12560470-12558856-12559994-12553886-12559077-12561496
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16352,128,1,1,0,0,32,2,42,64,8,16,2.765726,0.080967,0.000000,True,12504301-12518846-12507823-12507231-12504698-12509942-12510133-12506091-12512807-12506641-12511281-12508512-12511081-12505813-12512505-12515423
traffic,CUDA,temporal,bit_planes,bit_planes,,15360,17472,128,1,1,0,0,32,2,42,64,8,32,5.254440,0.152962,0.000000,True,12575560-12578811-12585107-12582490-12575744-12579689-12581391-12577841-12579608-12586354-12575856-12583804-12583286-12576138-12579634-12581849
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16320,128,1,1,0,0,32,2,42,64,8,32,3.346561,0.098163,0.000000,True,12480017-12493656-12484130-12483172-12479766-12486100-12485322-12481752-12488172-12481441-12487257-12483914-12486986-12481871-12487761-12490414
traffic,CUDA,,,,baseline,16384,16384,128,1,1,0,0,32,4,42,0,0,0,271.131592,7.890968,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,standard,standard,,16384,16384,128,1,1,0,0,32,4,42,0,0,0,294.655974,8.575618,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,bit_array,bit_array,,16384,16384,128,1,1,0,0,32,4,42,32,0,0,237.531601,6.913079,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,bit_planes,bit_planes,,16384,16384,128,1,1,0,0,32,4,42,32,0,0,11.202637,0.326040,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,simple,tiled_bit_planes,tiled_bit_planes,,16384,16384,128,1,1,0,0,32,4,42,32,0,0,11.258743,0.327673,0.000000,True,12590803-12579339-12581019-12587256-12581811-12582549-12581011-12581025-12585088-12581176-12581863-12584427-12582248-12584140-12584349-12584335
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,1,1,0,0,32,4,42,32,2,8,11.080091,0.322478,0.000000,True,12576825-12593059-12580271-12582562-12579435-12582434-12585836-12578464-12584937-12580316-12583378-12584544-12586089-12579272-12585421-12586453
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,2,8,9.142336,0.266211,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,2,16,7.119664,0.207313,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16408,128,1,1,0,0,32,4,42,32,2,16,7.263853,0.211925,0.000000,True,12546515-12561446-12551155-12551845-12548505-12551987-12553656-12548668-12555610-12551099-12554644-12552707-12553913-12548540-12553065-12555769
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16436,128,1,1,0,0,32,4,42,32,2,32,7.159644,0.208528,0.000000,True,12567563-12584184-12571296-12573596-12569978-12573299-12576054-12569531-12576678-12571359-12574322-12574774-12576173-12569957-12576551-12577147
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,2,32,7.456167,0.217112,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,2,64,8.517945,0.248029,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16368,128,1,1,0,0,32,4,42,32,2,64,8.648504,0.252939,0.000000,True,12516968-12531829-12520399-12520565-12517421-12522010-12522151-12517933-12524448-12518982-12523485-12521626-12523187-12517578-12524247-12526186
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,4,8,5.934196,0.172795,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16448,128,1,1,0,0,32,4,42,32,4,16,5.775735,0.168099,0.000000,True,12576825-12593059-12580271-12582562-12579435-12582434-12585836-12578464-12584937-12580316-12583378-12584544-12586089-12579272-12585421-12586453
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16408,128,1,1,0,0,32,4,42,32,4,16,4.359516,0.127190,0.000000,True,12546515-12561446-12551155-12551845-12548505-12551987-12553656-12548668-12555610-12551099-12554644-12552707-12553913-12548540-12553065-12555769
traffic,CUDA,temporal,bit_planes,bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,4,32,4.627835,0.134755,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
traffic,CUDA,temporal,tiled_bit_planes,tiled_bit_planes,,16320,16440,128,1,1,0,0,32,4,42,32,4,32,4.714497,0.137279,0.000000,True,12570149-12586413-12574561-12576526-12573094-12576377-12579395-12572569-12579444-12574271-12577218-12577942-12579949-12573804-12579088-12580400
